Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1965 [YR1965],1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Norway,NOR,11.0370196066609,11.9767064406332,12.8522262297281,13.6734471365117,14.7291925064536,15.6942095131233,16.3559544509022,16.0094756233978,15.25643496074,14.8150490764543,14.8873344770377,16.3030334033612
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Oman,OMN,2.98709537100808,3.1071552569643,3.18104140216702,3.06038113615261,2.72683880569346,2.41788339435324,2.28627588829028,2.07138213572977,2.43256864169018,2.58747532604268,2.68860018004665,2.27947193432549
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Pakistan,PAK,4.31918777808378,3.9445107547973,3.80542760266836,3.79123525931929,3.8395736672846,3.871755652988,3.90201869295739,3.95159388421609,3.99602432362632,4.10136906870101,4.23771448426641,4.30997836380842
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Panama,PAN,3.61669095328584,3.67907858736404,3.77921193192851,3.9177990508487,4.15736873681758,4.4510163793185,4.75396679896412,5.09915800016644,5.51966651794789,6.08062477610318,6.76047653833557,7.5572882058074
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Papua New Guinea,PNG,2.67561048806685,2.55898660879354,2.54228975312248,2.56590481680412,2.63952923453008,2.73933296251191,2.85332742324851,2.97979973241104,3.07863791998955,3.18418920190186,3.31777262507238,3.24954750224322
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Paraguay,PRY,3.19656383306145,3.35307272548159,3.48700057338824,3.65303461793518,3.82175774957765,3.94610209971683,4.05307079697354,4.2663742559678,4.35805448638892,4.73973986692527,5.22191030118341,5.88099772363908
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Peru,PER,3.41774975221602,3.47341289575142,3.45826986653733,3.54636031560718,3.63521869929865,3.74086273354726,4.00669498894793,4.37234867378132,4.86277673150026,5.48703812457733,6.21565475759443,7.32560298678726
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Philippines,PHL,3.09188893956825,2.98843208868279,2.97370146695329,3.12142143406312,3.21093638267347,3.16447349245121,3.14241533586794,3.09066588360372,3.26838651085618,3.49175714223657,4.137042899629,4.60214198335079
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Poland,POL,5.69455849914708,6.8124815395167,8.2081553447079,9.61347482614736,10.2076774943641,9.24380087505019,9.95034192792434,10.9464952971033,12.023876114064,13.0771343254672,13.4726258936883,15.7314838621437
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Portugal,PRT,8.02655165922431,8.62762178581584,9.72086405111809,10.5643757070927,11.5297933619691,12.1997235623793,13.6751412075392,15.0130433813201,16.2684449775821,17.2039764019491,18.6627234392262,20.761941797688
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Puerto Rico,PRI,5.40666549890152,5.76617613219665,6.67156336172682,6.46568435675151,8.00782090477502,8.85581207773156,9.88521236476516,10.5405841753333,11.3686984867646,12.1893868452477,13.1128449559631,16.0372057756309
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Qatar,QAT,2.93981090663515,2.39973924734834,2.00613620176416,2.13120740019474,1.57848608428132,1.30092480250209,1.30595996455851,1.43950046938116,1.74490436614298,1.29845068729952,0.714583152644981,0.998515030927112
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Romania,ROU,6.8284149851356,7.90548581887894,8.46378671842999,9.41589871115295,10.19035102214,9.48910753693099,10.4051060148596,12.0498438607267,13.608822238943,15.2293023426726,15.6672201417516,16.9654269034024
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Russian Federation,RUS,6.08392389529806,6.67087571231888,7.71917708591268,9.03150691285065,10.2862064357097,9.85732563301916,10.3071721717904,12.137847650988,12.443577794659,13.8232376281004,13.1063682410325,13.5538761073839
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Rwanda,RWA,3.12622846168153,3.1241239845948,2.88061451690257,2.66139345926163,2.38392319347247,2.12757961707797,2.17025052676117,2.93085147849865,3.63969763846063,2.77533974004026,2.57105597998593,2.6889092345364
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Samoa,WSM,1.98197534728295,2.21795457049758,2.28573025309293,2.46632179123805,2.7635428387719,3.02768923057691,3.83285320295081,4.13398097075047,4.40173340823369,4.75220751473068,4.96533995880591,4.50667397022422
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sao Tome and Principe,STP,3.81481135890019,2.34543549281884,4.53704200418433,3.44126632827347,4.29463223166378,3.9743052113911,3.6079490642485,3.63386442685946,3.28478441185981,3.33392603129445,3.00269999057498,2.8791768622889
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Saudi Arabia,SAU,3.62181787571341,3.56428591336878,3.44012367921329,3.25760803332519,3.02432777009405,2.6268555825893,2.81713106339649,2.91154140019949,3.00109713377129,2.96460184236911,2.96943696763641,3.02071397622026
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Senegal,SEN,2.62287444386823,2.52965345561458,2.4905901461067,2.52308084268758,2.65901151049629,2.79965762818043,2.96991605577609,3.11328992180125,3.20435316982478,3.21929004169118,3.15549242681187,3.06146897967748
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Serbia,SRB,..,..,..,..,..,..,9.58598607327945,11.4408355116532,13.5367093271903,14.4003719888077,14.7402909538536,16.9566837152719
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Seychelles,SYC,6.2014758551066,6.10918729425848,6.05140543843569,6.11227657967609,6.51983575871022,6.71587244715156,6.63029615984129,6.97986927422406,7.61889476023507,6.97928887284541,7.57363253856942,7.24062414453874
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sierra Leone,SLE,3.69389326020134,3.8591925186756,3.92977353199089,3.92745972051467,3.86988913957376,3.76289874861739,3.62306997468842,3.45584307649914,3.2923473101409,3.14904074376898,3.05661139647305,2.98779377443734
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Singapore,SGP,2.04460147079534,2.64976627227443,3.3294197751948,4.11276436338822,4.72594299096732,5.2796601336372,5.59873559807844,5.90654654082325,6.38369905613756,7.17408473711268,7.26011523293314,9.04725050392049
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Slovak Republic,SVK,6.77609320868987,7.932492473968,9.18344572986804,9.99175177904868,10.4842546056612,9.30628602085856,10.2364698643498,10.7267643573492,11.2915942718297,11.6376793098971,12.4523388253859,14.0470684896325
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Slovenia,SVN,7.77846476541263,8.96115397196448,9.85780264629269,10.9790815339864,11.3791520025536,9.85188650630035,10.640274520847,12.2926618087911,14.1100569145407,15.5025925123911,16.6889749463745,18.0132860241821
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Solomon Islands,SLB,2.65084981629034,3.58656882235996,3.49953198127925,3.22282086017725,3.14557615399964,2.90448616629984,2.80633348938326,2.70595995891795,2.85586196869093,3.01839895471125,3.33913662877159,3.52252792985784
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Somalia,SOM,2.96160483488221,3.0905089492804,3.17662476107309,3.24885343680321,3.19435948986282,3.0897206295375,2.93939509697593,2.76537691294973,2.62943328718948,2.64407602550163,2.69061066103017,2.79783558998669
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Africa,ZAF,3.86569698897768,3.83832913563748,3.76026018569468,3.8180704910029,3.85895547216844,3.89521377021742,3.96682828490226,4.30534419087977,4.51573382392538,4.61184060743097,4.75106255810087,5.02943260387525
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Sudan,SSD,2.75872719265043,2.58653431849736,2.53926440839793,2.57470409359811,2.65677372471574,2.72606582927692,2.81330067619787,2.94455951574056,3.07989780936653,3.20146200894594,3.32967900681968,3.41203498655892
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Spain,ESP,8.21294732184234,8.74050896678099,9.63648975206374,10.264699536715,11.0895810505097,11.8486205718219,13.3904384985406,15.0985491167447,16.6669222305663,16.6780219587746,17.0541804817134,18.6468349302748
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sri Lanka,LKA,4.52150574876074,3.79955754840777,3.68458737728,3.96424727153023,4.36116812675639,4.88473246012062,5.47194633105259,6.04731306054647,6.21964435179978,6.83793205705729,7.43161358771955,9.39190962399274
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,St. Lucia,LCA,4.07594456893765,4.30856928870119,4.51184925251166,4.78440530161365,4.98124289181986,5.36263109533918,7.38008984205188,7.58970518145299,7.46575298764109,7.1767319189558,8.51078496136945,9.23316548128133
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,St. Vincent and the Grenadines,VCT,4.06041221581437,4.26689609468556,4.85255609939343,5.4723923815099,5.8140922379333,5.73746961896925,6.17673328123256,6.58860554449947,6.82847175833148,7.07091166884564,8.22779548288763,9.24158023967457
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sudan,SDN,3.23518180351729,3.09150514526806,2.99483548440433,2.96292819537991,2.92940160198871,2.91027633807814,2.9228111153741,3.01312979131924,3.06035395397583,3.12105365395698,3.26648885614835,3.44381081640338
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Suriname,SUR,4.16679693334862,4.04029963275531,3.91051583041385,3.92176512835931,4.43787393712154,4.55161974620088,4.74889428582711,5.10760414709936,5.49146510556345,5.91193759710409,6.17408543441983,6.60904276723486
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sweden,SWE,11.7592374677967,12.681854759425,13.7008132673264,15.1381179748553,16.3212702514015,17.2719203910381,17.8237370940768,17.5084140409804,17.3036849050401,17.3066074334553,18.2185664835815,19.6085182207794
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Switzerland,CHE,10.2100865797587,10.4732428200895,11.267463434334,12.4196922057275,13.8532188639034,14.0052155071678,14.5870623015518,14.6840242492303,15.2680779774127,15.7835662889126,16.8913676135836,17.9973302879733
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Syrian Arab Republic,SYR,3.99635990897149,3.64684540892964,3.33198384200653,3.10590343529492,2.9647262376139,2.90208169462519,3.02127457512837,3.18194036147383,3.34054644830054,3.35417513562312,3.41343480446533,3.99178592828478
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tajikistan,TJK,4.77549880237599,4.86170284600816,5.07769852773295,4.73219675600372,4.59591554972211,4.02452982950852,3.83516528023129,3.86005783364933,3.60044598582993,3.79915752989143,3.30015939115184,2.94489206801775
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tanzania,TZA,2.46980944975762,2.53715739084157,2.57405702833907,2.59338408026727,2.60753180759855,2.62156488856602,2.62633340270106,2.61154667750003,2.58889620581758,2.53593468142788,2.48113014492116,2.53787913294955
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Thailand,THA,3.31465904535451,3.43280857099941,3.50048052658165,3.57816197168324,3.74695891069773,3.98329318134863,4.51791540839022,5.4689037873167,6.53162896642209,7.75413407222484,8.89689933606397,10.6020313525916
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Timor-Leste,TLS,2.49698650459821,2.46013939186355,2.63242150936464,2.64244859168472,2.67575699485752,2.88332904651527,3.05185317708799,3.20323473885927,3.40786506943958,3.71215965672999,4.0430791121906,4.38777164963362
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Togo,TGO,3.21110930438408,2.96219778418967,2.85674174033643,2.85922190333241,2.9182175057032,2.95367898004116,2.97905949481654,3.00433642643159,2.86083467596675,2.77063389668617,2.73034513248015,2.80254775330534
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tonga,TON,3.37788459976939,3.06812832066716,2.8345840594658,3.00391766117892,3.26230760129503,3.76160858822527,4.38523598649402,5.25443860965241,5.61072948669531,5.90159060502453,5.71711576558383,5.99517766245622
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Trinidad and Tobago,TTO,3.46624149890504,3.31312648274667,4.1506939155454,4.79753416635672,5.42681038106687,5.5157504368594,5.70715640446935,6.02168713123904,6.47601355163899,7.20816473865833,8.29584375825869,9.66761242563824
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tunisia,TUN,3.72918140574156,3.53208188056969,3.47971260369418,3.66006978363115,3.90780476868748,4.44991905417954,4.86973848698258,5.5569740629395,6.72865110961183,7.39068887580415,7.48619401679924,7.66500813196912
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Turkey,TUR,3.19035379032988,3.71758700498893,3.99278558854131,4.47148831010556,4.71505904895198,4.4342711637376,4.60626470649326,5.21004042371793,6.09197530292206,6.67771038325008,7.21166903839546,7.86886477141321
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Turkmenistan,TKM,5.20109676670879,4.67447145433343,4.65393419659025,4.46054509369738,4.25329045247371,3.87053955927495,3.77402946334753,4.10269779680363,4.27837266971544,4.59266578416143,4.13849390619186,4.07466856605958
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Uganda,UGA,2.73400920188057,2.65613882980682,2.62672237815769,2.61628440322115,2.60175462256519,2.60756743688165,2.57553246463489,2.45705317826468,2.28707427582345,1.97480294539362,1.87119426145795,1.88283445587944
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Ukraine,UKR,7.13579944352997,8.03218227209515,9.26460372567548,10.5601738792815,11.8273383950014,11.1834624511052,11.9875199912636,13.5326734544396,13.7998485402728,15.8879789823038,15.7074442332726,15.6694126854989
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,United Arab Emirates,ARE,3.4343958969032,2.28617949111486,1.43744083508874,1.49096937630973,1.44736338766995,1.21698419809042,1.20009932007316,1.05432923824785,1.09257570526684,0.887598145252249,0.685591605508686,0.93336859946669
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,United Kingdom,GBR,11.7673766667796,12.1967576098088,13.0319201148073,14.0479185432954,14.9472636769541,15.1359000557898,15.7488000528438,15.8881464936415,15.8931484991788,16.0356213116803,16.5697444278432,17.9742100784289
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,United States,USA,9.1157240516365,9.46046624606258,10.0508148547925,10.7304526940099,11.5565418997375,12.1316674554753,12.6277839838757,12.6625104800809,12.3337392660218,12.3117114938844,12.9817726024576,14.6428847122761
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Uruguay,URY,8.16034393177772,8.39803216583486,8.9141086193894,9.68187137478376,10.5218548879755,10.9730006684334,11.637634538965,12.4498454073947,13.091974783537,13.578439178964,14.0015330688914,14.4830508946489
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Uzbekistan,UZB,5.91923812204591,6.02971077022834,5.92759279412949,5.68931807071965,5.16430309614771,4.4864473644288,4.10877880895061,4.44956273578908,4.61959660403097,4.83981085212993,4.50744880690985,4.05863556338683
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Vanuatu,VUT,2.45254282529165,2.41012521879628,2.9855815969172,2.93613995733985,2.99488741057294,3.3104074347612,3.55249602587107,3.44675840578504,3.29293082196224,3.26927303829283,3.90413655587589,3.72478147014347
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Venezuela, RB",VEN,2.30754936137908,2.43750746728478,2.64080047081563,2.9103585281302,3.20194596304944,3.49934062837769,3.78625622145542,4.10438900329778,4.48575146142726,4.96515892001978,5.56784226689648,6.36488559256154
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Vietnam,VNM,4.72215842778761,4.97885427411869,5.38663783052715,4.94342677639351,5.33717478952356,5.50377745297649,5.74437030583039,5.94858707384006,6.41940502071245,6.5444683904284,6.48999482775776,6.65835853517865
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Virgin Islands (U.S.),VIR,7.25215029425079,4.86532757350745,4.0926366529679,3.98057129640338,4.86980218005652,5.3362462006079,6.22614595782413,7.39906138259833,8.65878111145858,10.547896914485,13.4823305400285,17.4936641323196
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,2.12843917949831,2.1334892395676,2.2752460217934,2.52353225761824,2.75377616947893,3.01633899044548
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Yemen, Rep.",YEM,3.70571673952163,3.5578711434907,3.40603779775322,3.25553322588561,3.02384895902718,2.77460451778201,2.52990757552118,3.05250039981051,2.78499049231343,2.6653657863129,2.6630872877416,2.79591328954544
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Zambia,ZMB,2.54710861358823,2.53829754340052,2.557604364802,2.55939220959027,2.53667872843087,2.52091930998452,2.53376791514581,2.47915513993294,2.39239957511292,2.24009334488392,2.08250281640784,2.05672004056083
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Zimbabwe,ZWE,3.2626531073183,3.14805251503128,3.00175656414465,2.82430140414292,2.71093525599356,2.76769703685355,2.67793065483074,2.8002191624468,2.99041104064756,3.11108192727168,3.07191297211319,2.84419509202889
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Arab World,ARB,3.5079217169208,3.60323775255853,3.64762186677987,3.68274143031142,3.61527467467085,3.57417175553952,3.62189743494236,3.82149868976126,4.01808502466221,4.1124476219361,4.13305127320425,4.30104727267074
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Caribbean small states,CSS,4.13608018995451,4.53908334792467,4.84228355511609,5.2273040441083,5.8457176938177,5.99800249845779,6.25807292713,6.43639496512494,6.8299269300838,7.12482553543847,7.61456650448718,8.27062522377309
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Central Europe and the Baltics,CEB,7.21489867634438,8.2889035187267,9.44615037963786,10.6066303251015,11.2358441259939,10.180970122983,11.0782073389488,12.2883327875011,13.4657103545865,14.513589999686,15.1100580776414,16.9583038522485
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Early-demographic dividend,EAR,3.30902291222958,3.38147829006223,3.4474421006655,3.58996379222644,3.69576972132805,3.72931612545936,3.83856728061093,4.08223490826549,4.40433339029846,4.68786642983493,4.9825241700225,5.40402652387068
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,East Asia & Pacific,EAS,3.86418360954627,3.73593720185357,3.99908955416011,4.2987217210223,4.82458157677078,5.33963583106712,5.72446671672328,6.28859101986297,7.02156902726038,7.70441190565905,8.35131663324977,9.50448486605439
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,East Asia & Pacific (excluding high income),EAP,3.65331238509851,3.44624438627974,3.70309387537029,3.95768351803058,4.4258792208083,4.90013540829445,5.17487544680963,5.61205706288621,6.22278471945916,6.76648043877601,7.26448498181401,8.26428057912316
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,3.65906517867659,3.44937049295556,3.71003807634871,3.96702419931188,4.43717376833331,4.91325613606805,5.18557636950278,5.61872236926623,6.22697879818828,6.75828674452152,7.24560795093926,8.2460665751688
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Euro area,EMU,10.1960258138416,10.9114350336239,11.8999241328952,12.7922850631107,13.5214685302856,13.061247669751,14.0804586782034,15.1670948801497,16.3110676124846,17.4427420959014,18.3592891072386,19.8337791564736
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Europe & Central Asia,ECS,8.40389826056044,9.001001007393,9.87706726713485,10.786464637076,11.5068024634037,10.9718112356712,11.6124157635395,12.6963621243996,13.3947051673489,14.3846644550815,14.6606465864388,15.5847112940316
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Europe & Central Asia (excluding high income),ECA,6.08824474733947,6.56556132902543,7.31515768186712,8.20915992763005,8.9713282093425,8.4023732575033,8.78108715036127,10.0966511166864,10.5084800265591,11.5174756446228,11.0970307094101,11.3206655040001
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,6.06168495924326,6.60645409916548,7.42387926696722,8.37185087609211,9.11561316298398,8.50487805319919,8.91688648449432,10.210829089924,10.6944225429575,11.7117923273312,11.365922635576,11.7658143387398
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,European Union,EUU,9.82037856219695,10.5780078871599,11.5773101377343,12.5499639343517,13.2927207963187,12.8248573483579,13.7699003612705,14.7383775670979,15.7224242122685,16.7026117143314,17.5221123315736,19.0798891336571
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Fragile and conflict affected situations,FCS,3.20902128486194,3.20121330538956,3.21613108361459,3.23056124559077,3.21719161379464,3.21985986050879,3.22293763548101,3.26859772298278,3.2756399088012,3.25279610411691,3.26912937315006,3.31255594358871
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Heavily indebted poor countries (HIPC),HPC,2.94505081564086,2.91265044574249,2.94147835584199,2.97338432114181,3.02994835299941,3.00579683837956,3.03659686562749,3.03095838250077,2.99994258405188,2.9238274817309,2.92560198624802,2.96652346925094
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,High income,HIC,8.64805363856843,9.13440116973881,9.83423277000627,10.5647050955853,11.3039467182189,11.3860093416199,12.2120047261849,12.9817462662585,13.6804900472076,14.4527189013417,15.3230811579135,16.9529720381283
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,IBRD only,IBD,3.88610411163496,3.92035821846908,4.16769853739063,4.45527348072988,4.80103850750043,4.95597336394057,5.17519531279208,5.61418335661046,6.06070910268574,6.54334543844895,6.87771593088794,7.61578180911063
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,IDA & IBRD total,IBT,3.77503919281236,3.79201109988991,3.99728496080978,4.23925715672447,4.51807357352324,4.62816218920102,4.7971377616955,5.14108323820916,5.47936471440659,5.83039157980334,6.06108562901871,6.59069596063942
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,IDA blend,IDB,3.78727335875697,3.66691954041193,3.5937556963509,3.54591894563791,3.49092321032197,3.44756025877891,3.42395560964687,3.4546726724373,3.45395372594254,3.45766063477235,3.45546353856617,3.4413874967848
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,IDA only,IDX,2.94485849458369,2.92590735083082,2.97875608972259,3.05873211053571,3.10703719649655,3.0813741730539,3.13200068208432,3.20953389534969,3.2828149949301,3.32779956264013,3.40918593391329,3.50466790460306
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,IDA total,IDA,3.21788682029576,3.16591378091497,3.17793910948394,3.21814562241412,3.23475022721972,3.20485701362577,3.23113963520129,3.29248774322432,3.34070693417324,3.37153922557358,3.42480400952436,3.48321321679148
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Late-demographic dividend,LTE,4.17530401688176,4.12987853461608,4.47239427644156,4.83028010960345,5.36264483962065,5.67773873540468,5.99926250357596,6.60734600119295,7.20228679002148,7.89561156549477,8.33445708062165,9.42480680999872
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latin America & Caribbean,LCN,3.5895875074277,3.75641326160796,3.92798536580601,4.11666045451653,4.35368681222172,4.52304421516045,4.81898166616682,5.23853733533833,5.67565486865493,6.23118469359776,6.8656871612019,7.74042434914011
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latin America & Caribbean (excluding high income),LAC,3.50063574992104,3.67018420550517,3.83334625073719,4.02073022623057,4.23914309442251,4.39849538085698,4.68243018686722,5.087308701736,5.5133877231986,6.06674385272775,6.69617525899057,7.55543786066445
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,3.52827525033609,3.69082836147113,3.83544683477825,4.00837247343058,4.21619560254185,4.37227494783863,4.66880684817102,5.09552406083192,5.53520252269879,6.08670814511544,6.7080842717688,7.56817429674694
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Least developed countries: UN classification,LDC,2.89164320398169,2.88158373905631,2.93206150297024,3.02852029180564,3.08162114678503,3.06403873109302,3.11127376758391,3.18412362359708,3.25768506204755,3.29874011347059,3.38913282937467,3.47330716892536
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Low & middle income,LMY,3.73945749300883,3.74250812814999,3.93626584178721,4.16850885281798,4.4489464663031,4.57595282328672,4.74180223150032,5.08201408158663,5.41841907372378,5.77238516722291,6.01012227277343,6.53219650499128
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Low income,LIC,2.97872757971252,2.95807509904347,2.9953033903375,3.03193304578149,3.1027324550875,3.08015508472193,3.1240700996464,3.1691075157134,3.15555216316791,3.15082793403533,3.20620080712416,3.26576858760784
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Lower middle income,LMC,3.45724674491477,3.545083454981,3.63649034889401,3.7668281989617,3.87713904983787,3.88446427893946,3.9706033007079,4.17712233891829,4.42398876966761,4.66382021804687,4.85148610369126,5.16004601388228
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle East & North Africa,MEA,3.69587956753546,3.70172957377717,3.72174276960035,3.75254498635673,3.67021451245774,3.60186531008516,3.73518884665704,4.04619296365124,4.35395374396841,4.51492706726336,4.59775486056672,4.87105278669736
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle East & North Africa (excluding high income),MNA,3.67445803550683,3.66971098129213,3.67731546993593,3.7025534145081,3.62296806543073,3.60044624268402,3.74645358607251,4.0649256646211,4.39758531403805,4.60242920179219,4.75646490174661,5.06544806372953
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,3.67445803550683,3.66971098129213,3.67731546993593,3.7025534145081,3.62296806543073,3.60044624268402,3.76072513281554,4.0839107496927,4.4200265380187,4.62532886058292,4.77951260424493,5.08977319993849
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle income,MIC,3.79664922261665,3.80216488071403,4.0082263394053,4.25661279008367,4.5560252914705,4.69761124537741,4.87815778038492,5.25363015713718,5.63443762997255,6.0424200080014,6.32224574857215,6.92068872412206
