Series Name,Series Code,Country Name,Country Code,1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Hong Kong SAR, China",HKG,61.6135711669922,73.0539474487305,..,..,..,82.32208,88.03878,102.2445
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Hungary,HUN,85.0059585571289,86.5155792236328,87.2881698608398,89.1082763671875,96.13126,96.26466,97.08149,103.0306
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Iceland,ISL,81.0500183105469,92.0542068481445,98.1789321899414,102.76155090332,106.45706,111.24725,107.3143,119.0789
"School enrollment, secondary (% gross)",SE.SEC.ENRR,India,IND,28.8643493652344,..,..,45.3513488769531,44.87198,53.96906,63.1162,73.86563
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Indonesia,IDN,..,..,46.5900917053223,47.5789985656738,55.07712,60.15429,76.42625,86.12275
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Iran, Islamic Rep.",IRN,..,44.0908317565918,53.4706802368164,68.4201736450195,77.50985,77.23351,80.58796,85.86942
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Iraq,IRQ,53.1539001464844,49.2420616149902,..,..,37.78888,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Ireland,IRL,92.2096862792969,100.034889221191,97.1901626586914,111.250640869141,105.12237,109.7843,118.0969,116.9899
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Isle of Man,IMN,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Israel,ISR,82.9878997802734,91.571403503418,89.7534866333008,91.0104064941406,104.16218,105.96184,103.2308,103.6598
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Italy,ITA,72.3659973144531,73.8285293579102,80.3014526367188,88.6399917602539,93.05417,99.2878,102.9038,102.2563
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Jamaica,JAM,68.8230590820313,61.9089012145996,..,..,85.28746,89.65286,91.7717,80.90864
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Japan,JPN,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Jordan,JOR,74.3105163574219,78.3463897705078,73.4792785644531,..,82.23077,84.40346,80.08052,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kazakhstan,KAZ,..,..,101.149673461914,..,93.70328,..,98.47993,110.3013
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kenya,KEN,29.6091709136963,38.9729690551758,..,..,38.78357,46.99057,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kiribati,KIR,27.7209701538086,24.7353000640869,37.364688873291,39.9313087463379,63.52682,89.02797,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,92.77569
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Korea, Rep.",KOR,75.6846466064453,90.0870590209961,92.8971405029297,98.6945190429688,95.95925,97.0684,96.36496,100.0078
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kosovo,XKX,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kuwait,KWT,79.6934967041016,90.1151962280273,83.7463684082031,84.4736862182617,91.08806,109.60142,97.87177,97.82772
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Kyrgyz Republic,KGZ,..,..,105.018623352051,88.1220932006836,84.75101,86.58277,87.57795,91.06977
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Lao PDR,LAO,18.4017200469971,21.294059753418,23.1649208068848,24.5314598083496,34.1422,43.63906,46.958,63.42557
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Latvia,LVA,..,105.066337585449,95.4625091552734,88.8693466186523,90.06597,102.68632,102.8222,112.3567
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Lebanon,LBN,63.0353698730469,61.2038383483887,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Lesotho,LSO,16.3738307952881,20.8261795043945,22.9097595214844,27.8122596740723,28.28289,38.51556,56.26115,60.67609
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Liberia,LBR,23.2074909210205,..,..,..,35.93726,..,..,37.9035
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Libya,LBY,68.9634628295898,..,..,..,..,92.44604,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Liechtenstein,LIE,..,..,..,..,..,107.8243,108.8793,116.1234
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Lithuania,LTU,..,..,95.0050506591797,84.2398834228516,96.91569,104.49724,105.0683,107.6729
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Luxembourg,LUX,63.1365699768066,..,..,82.8705520629883,97.06419,95.36266,101.2907,102.3194
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Macao SAR, China",MAC,..,..,61.1469383239746,..,83.08939,86.25361,87.78393,94.53906
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Madagascar,MDG,17.0490207672119,..,18.5787906646729,..,..,21.46611,..,38.51202
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Malawi,MWI,15.9045400619507,17.280590057373,16.7196102142334,24.7666492462158,31.28883,28.04205,33.98077,40.77254
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Malaysia,MYS,54.7562294006348,63.1813087463379,63.4149894714355,64.8216171264648,77.41474,80.66024,77.26703,84.93446
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Maldives,MDV,3.74639010429382,..,..,52.8845291137695,51.29454,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mali,MLI,8.95876026153564,6.80544996261597,6.79798984527588,10.7322397232056,17.45372,25.83254,39.2861,41.72014
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Malta,MLT,71.5230865478516,80.4469375610352,82.0498886108398,86.8949508666992,89.18391,101.93563,104.2411,94.90859
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Marshall Islands,MHL,..,..,..,..,..,61.52766,..,66.36651
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mauritania,MRT,..,..,13.3154697418213,15.2462997436523,17.80749,22.31612,20.75177,31.41935
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mauritius,MUS,50.0448989868164,44.4552688598633,52.4094886779785,..,76.81693,88.65556,89.24696,97.36967
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mexico,MEX,45.269660949707,56.8999290466309,56.109260559082,58.8929595947266,71.76503,82.30408,87.06992,100.8327
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,83.08349,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Moldova,MDA,..,..,93.9816513061523,81.7550582885742,81.59142,88.06252,87.98113,86.10812
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Monaco,MCO,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mongolia,MNG,83.4186172485352,..,88.7091598510742,62.6953392028809,65.11741,90.29857,91.51935,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Montenegro,MNE,..,..,..,..,..,94.48577,100.3546,92.69518
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Morocco,MAR,20.9113006591797,30.7055206298828,37.3548812866211,38.0888481140137,38.68384,50.35024,63.29083,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Mozambique,MOZ,5.61192989349365,7.42237997055054,7.32305002212524,7.60677003860474,6.19735,13.44469,25.22641,33.56939
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Myanmar,MMR,20.440710067749,23.0520992279053,19.530179977417,28.2695007324219,36.87453,44.33735,48.13747,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Namibia,NAM,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Nauru,NRU,..,50.2083282470703,..,..,49.18276,49.42339,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Nepal,NPL,..,26.5979499816895,32.9936599731445,40.8373985290527,35.7619,48.14908,57.63132,67.84369
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Netherlands,NLD,91.9600830078125,101.687919616699,118.265922546387,139.698272705078,122.41854,118.37361,122.0791,133.5459
"School enrollment, secondary (% gross)",SE.SEC.ENRR,New Caledonia,NCL,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,New Zealand,NZL,81.3479614257813,83.6611709594727,88.6032028198242,113.445663452148,110.76227,120.24765,119.0647,114.7461
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Nicaragua,NIC,36.9833297729492,29.8743190765381,36.8074607849121,45.8156509399414,52.67501,68.19142,73.43242,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Niger,NER,3.89398002624512,..,6.08584022521973,..,6.59192,9.63149,13.04247,20.09322
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Nigeria,NGA,13.6792697906494,29.3309593200684,24.7213191986084,..,24.60941,34.95775,44.21823,46.782
"School enrollment, secondary (% gross)",SE.SEC.ENRR,North Macedonia,MKD,..,..,..,76.5242233276367,81.3482,81.5254,82.19671,81.89322
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Norway,NOR,93.6878662109375,97.1737823486328,100.889762878418,115.819602966309,116.06364,113.75949,112.6066,114.646
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Oman,OMN,8.78094959259033,25.1217403411865,42.1739883422852,65.3807601928711,78.23267,87.66512,..,103.2984
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Pakistan,PAK,16.9928894042969,19.6158905029297,22.0075702667236,..,..,25.63674,33.17973,39.60365
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Palau,PLW,..,..,..,..,91.2626,91.61538,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Panama,PAN,61.1518898010254,59.3911399841309,58.9217414855957,62.6249084472656,64.87814,67.99567,71.30345,75.83184
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Papua New Guinea,PNG,..,..,10.4653596878052,11.1007795333862,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Paraguay,PRY,26.6524906158447,30.857349395752,30.9901008605957,41.188159942627,61.50513,66.07154,67.67794,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Peru,PER,57.3256607055664,60.8764991760254,66.7353591918945,68.4668121337891,80.76803,82.197,92.27526,97.59813
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Philippines,PHL,63.9790115356445,67.1578598022461,70.1754302978516,77.4069595336914,..,82.9036,..,87.85106
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Poland,POL,82.6082077026367,83.0194702148438,87.9195709228516,93.9770812988281,100.10214,99.58298,95.94371,107.7431
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Portugal,PRT,53.8915596008301,..,59.851188659668,102.96167755127,104.74362,97.93074,106.7521,118.7692
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Puerto Rico,PRI,..,..,..,..,..,..,85.8834,94.49712
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Qatar,QAT,70.0146331787109,82.8292770385742,80.2534790039063,92.7381591796875,91.37918,99.86912,105.4658,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Romania,ROU,..,..,98.5191421508789,74.1500091552734,79.77613,82.47559,97.66126,92.92757
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Russian Federation,RUS,..,..,97.6372222900391,91.1408996582031,..,82.91108,..,102.1796
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Rwanda,RWA,9.47144985198975,16.1504707336426,15.9934501647949,..,11.41377,16.72549,31.61764,37.85201
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Samoa,WSM,76.0144500732422,..,..,75.894157409668,78.48042,82.97049,87.66227,94.03806
"School enrollment, secondary (% gross)",SE.SEC.ENRR,San Marino,SMR,44.1250381469727,50.6227416992188,50.4821815490723,..,45.74074,..,92.47227,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sao Tome and Principe,STP,..,..,..,..,..,42.82085,51.76887,82.49925
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Saudi Arabia,SAU,..,..,..,..,..,87.43876,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Senegal,SEN,10.7107400894165,12.4865999221802,15.3009004592896,..,15.70289,22.41254,36.22798,50.93555
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Serbia,SRB,..,..,..,..,91.18826,88.59041,91.42763,96.66961
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Seychelles,SYC,50.8874206542969,109.69743347168,..,112.993423461914,72.90016,81.82693,74.68855,81.44069
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sierra Leone,SLE,12.4701099395752,18.3388690948486,15.7600402832031,..,..,..,..,39.05758
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Singapore,SGP,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Slovak Republic,SVK,..,..,..,89.0079727172852,85.61715,93.27786,92.26112,90.98054
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Slovenia,SVN,..,83.8742370605469,87.2455596923828,89.9823913574219,100.95146,97.18781,98.94939,110.3241
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Solomon Islands,SLB,16.4127998352051,..,13.8848495483398,..,20.51971,30.39112,48.5439,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Somalia,SOM,4.21719980239868,10.4854698181152,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Africa,ZAF,..,..,68.8843383789063,..,81.033,87.39671,93.7372,109.4441
"School enrollment, secondary (% gross)",SE.SEC.ENRR,South Sudan,SSD,..,..,..,..,..,..,..,11.00999
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Spain,ESP,84.8878402709961,91.2808609008789,101.015411376953,114.110397338867,110.266,117.34223,119.116,124.9607
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sri Lanka,LKA,53.5732307434082,61.1327896118164,82.91162109375,87.2193069458008,..,..,96.8614,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,St. Kitts and Nevis,KNA,..,69.1889190673828,..,..,111.95116,94.8928,106.2639,107.8691
"School enrollment, secondary (% gross)",SE.SEC.ENRR,St. Lucia,LCA,31.3085803985596,38.0148086547852,49.3860015869141,..,73.99315,77.89299,93.82029,88.51899
"School enrollment, secondary (% gross)",SE.SEC.ENRR,St. Martin (French part),MAF,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,St. Vincent and the Grenadines,VCT,..,32.6599884033203,..,..,82.50789,89.42123,108.0371,107.4256
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sudan,SDN,..,..,..,..,..,38.75274,42.52224,45.62371
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Suriname,SUR,51.6794090270996,56.861198425293,57.3305816650391,..,..,68.47604,71.44953,77.4679
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Sweden,SWE,86.2824096679688,85.1523590087891,89.6654815673828,130.749755859375,151.85116,104.05971,98.12031,140.4368
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Switzerland,CHE,94.5668106079102,95.0121307373047,95.8894500732422,101.558319091797,95.62875,95.45322,96.11023,101.4737
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Syrian Arab Republic,SYR,47.6928787231445,54.8316993713379,50.6930999755859,42.8520317077637,43.8478,69.74969,72.1765,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Tajikistan,TJK,..,..,..,79.8883438110352,72.88418,80.32171,84.73415,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Tanzania,TZA,3.32034993171692,3.42084002494812,..,5.37662982940674,..,..,31.64975,27.14004
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Thailand,THA,27.7804298400879,30.6374397277832,28.5175399780273,47.7938613891602,..,73.63116,82.42885,120.6512
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Timor-Leste,TLS,..,..,..,..,..,54.97656,62.38997,72.38723
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Togo,TGO,31.6699409484863,18.5944004058838,21.5123901367188,22.1251697540283,32.03141,46.15983,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Tonga,TON,..,87.3094100952148,98.4448013305664,..,106.6373,..,103.6473,100.8618
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Trinidad and Tobago,TTO,..,81.4957962036133,83.1736831665039,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Tunisia,TUN,25.141040802002,36.6983489990234,44.7928199768066,56.9059715270996,74.48405,84.6193,90.18619,88.22575
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Turkey,TUR,38.4520683288574,..,50.9453086853027,62.2967491149902,73.60044,83.93793,84.28303,102.8377
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Turkmenistan,TKM,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Tuvalu,TUV,..,..,84.1184387207031,..,..,..,..,82.84062
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Uganda,UGA,5.15305995941162,9.16814041137695,11.575590133667,10.5582704544067,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Ukraine,UKR,..,97.4513702392578,93.8044204711914,..,102.05649,95.59757,95.57578,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,United Arab Emirates,ARE,44.6672592163086,66.2567367553711,60.8287315368652,81.7537384033203,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,United Kingdom,GBR,80.7722778320313,83.5924377441406,84.3656768798828,103.101287841797,101.89601,105.42197,102.9047,124.524
"School enrollment, secondary (% gross)",SE.SEC.ENRR,United States,USA,91.3139190673828,94.0247802734375,91.4817810058594,96.6739883422852,94.04964,95.05248,94.84594,97.65255
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Uruguay,URY,..,71.9119186401367,81.280387878418,82.4562683105469,98.22862,101.2374,101.1993,112.1295
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Uzbekistan,UZB,..,..,101.669380187988,92.8736877441406,88.11544,88.88988,89.87126,91.84594
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Vanuatu,VUT,12.6578302383423,..,..,..,34.66171,..,59.5327,54.20477
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Venezuela, RB",VEN,50.4055786132813,54.5993804931641,54.9136581420898,..,60.46075,74.59802,82.71373,91.02732
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Vietnam,VNM,43.4530906677246,..,34.9037590026855,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,West Bank and Gaza,PSE,..,..,..,68.4713897705078,78.31916,89.64101,85.73758,85.83735
"School enrollment, secondary (% gross)",SE.SEC.ENRR,"Yemen, Rep.",YEM,..,..,..,..,..,46.44696,44.08377,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Zambia,ZMB,15.5506601333618,18.1274509429932,20.3650093078613,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Zimbabwe,ZWE,7.45602989196777,39.748908996582,43.3528785705566,40.6080703735352,45.22139,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Arab World,ARB,38.7189903259277,45.4885902404785,52.8991317749023,54.4449310302734,60.0535011291504,65.8275604248047,67.38104,70.65734
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Caribbean small states,CSS,67.4238128662109,66.5182113647461,70.928337097168,75.831413269043,84.6325302124023,86.9083099365234,88.70922,84.70344
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Central Europe and the Baltics,CEB,86.1107711791992,89.1533432006836,91.9347610473633,87.345588684082,91.5570297241211,93.7938766479492,96.42927,101.8687
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Early-demographic dividend,EAR,32.4231414794922,38.7742805480957,42.2792015075684,47.7047805786133,50.7312698364258,57.1869087219238,64.39191,73.29124
"School enrollment, secondary (% gross)",SE.SEC.ENRR,East Asia & Pacific,EAS,45.4858283996582,38.813289642334,43.8834686279297,54.861400604248,62.4428596496582,68.3338088989258,83.57421,84.37933
"School enrollment, secondary (% gross)",SE.SEC.ENRR,East Asia & Pacific (excluding high income),EAP,41.5538787841797,33.8595390319824,38.8036994934082,50.2860794067383,59.2405204772949,65.8900833129883,81.77488,82.44294
"School enrollment, secondary (% gross)",SE.SEC.ENRR,East Asia & Pacific (IDA & IBRD countries),TEA,40.8486709594727,33.0570907592773,38.209228515625,49.7776718139648,58.8571701049805,65.5957870483398,81.62634,82.30078
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Euro area,EMU,86.8027725219727,89.3958206176758,94.0011901855469,105.794067382813,102.554138183594,106.185150146484,108.0985,108.2292
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Europe & Central Asia,ECS,86.9972991943359,88.9902114868164,90.9407730102539,93.8925399780273,94.6046981811523,95.2274169921875,97.47373,104.437
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Europe & Central Asia (excluding high income),ECA,88.106689453125,89.6207275390625,89.634147644043,84.7182006835938,87.7433166503906,86.5145034790039,89.42396,97.92805
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Europe & Central Asia (IDA & IBRD countries),TEC,87.6167831420898,89.0677719116211,89.4125900268555,85.3912124633789,88.6561813354492,87.4861297607422,89.97175,98.51704
"School enrollment, secondary (% gross)",SE.SEC.ENRR,European Union,EUU,85.8940811157227,88.550910949707,92.6290130615234,101.57453918457,100.863182067871,103.38818359375,105.0828,110.1079
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Fragile and conflict affected situations,FCS,24.8888092041016,27.0543594360352,26.4883098602295,28.6589202880859,31.8334693908691,38.0644111633301,43.60329,45.89734
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Heavily indebted poor countries (HIPC),HPC,16.642879486084,18.3667392730713,18.3910903930664,19.4190101623535,21.70285987854,27.7934703826904,36.37547,40.29161
"School enrollment, secondary (% gross)",SE.SEC.ENRR,High income,HIC,86.1044235229492,89.7279815673828,91.5478591918945,99.7349395751953,98.9220199584961,100.793067932129,101.5831,106.2822
"School enrollment, secondary (% gross)",SE.SEC.ENRR,IBRD only,IBD,46.5367813110352,42.4011611938477,49.891529083252,57.5725288391113,62.2686195373535,67.4136123657227,77.0231,82.84736
"School enrollment, secondary (% gross)",SE.SEC.ENRR,IDA & IBRD total,IBT,41.9408493041992,39.2117691040039,44.7780685424805,50.8101501464844,54.7487106323242,59.4442596435547,67.11288,71.67873
"School enrollment, secondary (% gross)",SE.SEC.ENRR,IDA blend,IDB,26.4230709075928,33.9214210510254,33.0093383789063,33.3842315673828,32.1875915527344,37.168758392334,44.60841,48.66973
"School enrollment, secondary (% gross)",SE.SEC.ENRR,IDA only,IDX,20.1063709259033,21.6237201690674,21.4850292205811,25.5901908874512,30.0567607879639,35.2049789428711,41.67239,46.09007
"School enrollment, secondary (% gross)",SE.SEC.ENRR,IDA total,IDA,22.2235794067383,25.8687801361084,25.401029586792,28.2645301818848,30.7671909332275,35.862190246582,42.66153,46.9547
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Late-demographic dividend,LTE,55.957160949707,42.8314018249512,53.4349098205566,64.5931091308594,71.1399536132813,74.0293807983398,87.62447,88.23265
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Latin America & Caribbean,LCN,72.1703033447266,53.9638404846191,76.8596420288086,79.1763763427734,85.2889099121094,86.8045425415039,89.28712,94.48957
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Latin America & Caribbean (excluding high income),LAC,72.4007034301758,52.8236618041992,76.9092025756836,79.2775115966797,85.3155822753906,86.6463623046875,89.33362,94.3802
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Latin America & the Caribbean (IDA & IBRD countries),TLA,71.8339920043945,52.905948638916,76.5328063964844,79.1580123901367,85.3035202026367,86.6932373046875,89.26018,94.4598
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Least developed countries: UN classification,LDC,16.6611995697021,18.1030807495117,18.0586490631104,23.0119895935059,27.8224906921387,32.1550407409668,38.93187,44.65609
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Low & middle income,LMY,41.919319152832,39.1999092102051,44.6615295410156,50.6106910705566,54.5392303466797,59.3046913146973,67.03579,71.57136
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Low income,LIC,22.3805408477783,23.9214401245117,22.3065891265869,22.4536304473877,24.5277004241943,31.8762493133545,39.1117,40.729
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Lower middle income,LMC,30.871129989624,36.8975601196289,39.2662506103516,44.1252899169922,46.0387382507324,51.909351348877,59.22112,67.63087
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Middle East & North Africa,MEA,42.6562194824219,48.2053184509277,56.6711006164551,61.5084915161133,68.5643768310547,72.9721984863281,75.10084,79.51333
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Middle East & North Africa (excluding high income),MNA,42.3852882385254,47.4718284606934,56.062858581543,60.4897689819336,67.2488098144531,71.0579376220703,72.29813,75.73016
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Middle East & North Africa (IDA & IBRD countries),TMN,42.062931060791,47.2131805419922,55.9073715209961,60.3870010375977,67.091796875,70.7503204345703,72.0364,75.51208
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Middle income,MIC,43.3854103088379,40.3829193115234,46.5543403625488,53.2897109985352,57.5811080932617,62.3875617980957,70.85282,76.3278
"School enrollment, secondary (% gross)",SE.SEC.ENRR,North America,NAC,90.9279174804688,94.5049591064453,92.2866592407227,97.4945220947266,94.7804565429688,95.624382019043,95.52877,98.75832
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Not classified,INX,..,..,..,..,..,..,..,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,OECD members,OED,81.4029235839844,84.8831481933594,86.098991394043,93.7303009033203,94.8820037841797,98.1079788208008,98.64459,105.2409
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Other small states,OSS,40.029899597168,42.5730514526367,43.966739654541,50.0628509521484,53.8599395751953,61.2799797058105,66.11734,68.06483
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Pacific island small states,PSS,65.0819778442383,62.934928894043,62.8086814880371,65.659912109375,62.6913604736328,69.2913665771484,75.14731,..
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Post-demographic dividend,PST,88.0045166015625,91.5290985107422,93.3200302124023,101.065826416016,100.07283782959,101.28247833252,101.9542,105.3955
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Pre-demographic dividend,PRE,17.0733108520508,22.0805702209473,20.4023399353027,21.1485996246338,22.6498508453369,29.0116195678711,37.73528,41.92381
"School enrollment, secondary (% gross)",SE.SEC.ENRR,Small states,SST,50.4081916809082,51.0610618591309,52.2676582336426,57.3907012939453,60.5722312927246,66.6477890014648,70.92849,71.29133
